num_nodes,round,accuracy
25,69,0.7299
25,70,0.7314
25,71,0.7294
25,72,0.7331
25,73,0.7293
25,74,0.7286
25,75,0.7282
25,76,0.7309
25,77,0.727
25,78,0.7307
25,79,0.7292
25,80,0.7306
25,81,0.7287
25,82,0.727
25,83,0.7302
25,84,0.7265
25,85,0.7242
25,86,0.7297
25,87,0.7296
25,88,0.7273
25,89,0.7258
25,90,0.7265
25,91,0.7261
25,92,0.7275
25,93,0.726
25,94,0.7267
25,95,0.7249
25,96,0.7238
25,97,0.7272
25,98,0.7252
25,99,0.7287
25,100,0.7255
26,1,0.2931
26,2,0.3456
26,3,0.4106
26,4,0.4446
26,5,0.4651
26,6,0.4859
26,7,0.5034
26,8,0.5182
26,9,0.5303
26,10,0.5378
26,11,0.5461
26,12,0.5616
26,13,0.5689
26,14,0.5786
26,15,0.5877
26,16,0.5967
26,17,0.6035
26,18,0.6085
26,19,0.6152
26,20,0.6236
26,21,0.6276
26,22,0.6322
26,23,0.6403
26,24,0.6473
26,25,0.6504
26,26,0.6561
26,27,0.6606
26,28,0.6613
26,29,0.6663
26,30,0.6711
26,31,0.6723
26,32,0.6745
26,33,0.6795
26,34,0.684
26,35,0.6844
26,36,0.6854
26,37,0.6884
26,38,0.6915
26,39,0.6929
26,40,0.6956
26,41,0.6974
26,42,0.6981
26,43,0.6978
26,44,0.7059
26,45,0.7066
26,46,0.7084
26,47,0.7104
26,48,0.7143
26,49,0.7138
26,50,0.713
26,51,0.715
26,52,0.7166
26,53,0.7176
26,54,0.7169
26,55,0.7194
26,56,0.719
26,57,0.7232
26,58,0.7229
26,59,0.7241
26,60,0.725
26,61,0.7236
26,62,0.7234
26,63,0.7217
26,64,0.7265
26,65,0.7238
26,66,0.7275
26,67,0.7293
26,68,0.7279
26,69,0.7293
26,70,0.7275
26,71,0.7273
26,72,0.7289
26,73,0.7313
26,74,0.7285
26,75,0.7295
26,76,0.728
26,77,0.7299
26,78,0.7292
26,79,0.7291
26,80,0.7323
26,81,0.7308
26,82,0.7318
26,83,0.7328
26,84,0.7287
26,85,0.7303
26,86,0.7305
26,87,0.7325
26,88,0.7322
26,89,0.7272
26,90,0.7303
26,91,0.7301
26,92,0.7277
26,93,0.7316
26,94,0.7284
26,95,0.729
26,96,0.7286
26,97,0.7302
26,98,0.728
26,99,0.7311
26,100,0.7263
27,1,0.2773
27,2,0.361
27,3,0.4087
27,4,0.4455
27,5,0.4714
27,6,0.4955
27,7,0.5054
27,8,0.5244
27,9,0.5372
27,10,0.5459
27,11,0.5591
27,12,0.5691
27,13,0.5801
27,14,0.5898
27,15,0.5957
27,16,0.6081
27,17,0.6121
27,18,0.6193
27,19,0.6248
27,20,0.6322
27,21,0.6375
27,22,0.6447
27,23,0.6492
27,24,0.6568
27,25,0.6555
27,26,0.6651
27,27,0.6674
27,28,0.6712
27,29,0.6743
27,30,0.6773
27,31,0.6825
27,32,0.6851
27,33,0.6902
27,34,0.6924
27,35,0.6926
27,36,0.7003
27,37,0.7005
27,38,0.7015
27,39,0.7051
27,40,0.7067
27,41,0.7086
27,42,0.7121
27,43,0.7093
27,44,0.7152
27,45,0.7157
27,46,0.7174
27,47,0.7195
27,48,0.7217
27,49,0.7211
27,50,0.7213
27,51,0.7217
27,52,0.7233
27,53,0.7228
27,54,0.7254
27,55,0.7288
27,56,0.7284
27,57,0.7302
27,58,0.7294
27,59,0.7275
27,60,0.7307
27,61,0.7319
27,62,0.7336
27,63,0.7329
27,64,0.7344
27,65,0.7343
27,66,0.7375
27,67,0.7315
27,68,0.7363
27,69,0.7357
27,70,0.7366
27,71,0.7339
27,72,0.7343
27,73,0.7396
27,74,0.7365
27,75,0.7348
27,76,0.7401
27,77,0.7362
27,78,0.7391
27,79,0.7365
27,80,0.7376
27,81,0.7401
27,82,0.7376
27,83,0.7378
27,84,0.74
27,85,0.7374
27,86,0.7365
27,87,0.7406
27,88,0.7378
27,89,0.7389
27,90,0.7407
27,91,0.7382
27,92,0.7391
27,93,0.7344
27,94,0.7373
27,95,0.7368
27,96,0.7345
27,97,0.7363
27,98,0.7333
27,99,0.7356
27,100,0.7361
28,1,0.2714
28,2,0.3374
28,3,0.3973
28,4,0.4314
28,5,0.4592
28,6,0.4778
28,7,0.5007
28,8,0.5103
28,9,0.5305
28,10,0.5386
28,11,0.5496
28,12,0.5634
28,13,0.5723
28,14,0.5828
28,15,0.5912
28,16,0.5992
28,17,0.6061
28,18,0.612
28,19,0.6225
28,20,0.6282
28,21,0.6342
28,22,0.642
28,23,0.6447
28,24,0.6496
28,25,0.655
28,26,0.658
28,27,0.6618
28,28,0.6654
28,29,0.6693
28,30,0.6733
28,31,0.6743
28,32,0.6802
28,33,0.682
28,34,0.6888
28,35,0.6849
28,36,0.6896
28,37,0.6906
28,38,0.6915
28,39,0.697
28,40,0.6987
28,41,0.7022
28,42,0.7035
28,43,0.7072
28,44,0.7059
28,45,0.7097
28,46,0.7102
28,47,0.7112
28,48,0.7138
28,49,0.7149
28,50,0.7192
28,51,0.7181
28,52,0.7214
28,53,0.7203
28,54,0.7201
28,55,0.7233
28,56,0.7227
28,57,0.7247
28,58,0.7254
28,59,0.7307
28,60,0.7295
28,61,0.7266
28,62,0.7283
28,63,0.7313
28,64,0.7344
28,65,0.7301
28,66,0.731
28,67,0.7285
28,68,0.7303
28,69,0.7318
28,70,0.7349
28,71,0.734
28,72,0.7333
28,73,0.7344
28,74,0.7337
28,75,0.7344
28,76,0.7337
28,77,0.7351
28,78,0.734
28,79,0.7346
28,80,0.7361
28,81,0.7341
28,82,0.7356
28,83,0.7353
28,84,0.7339
28,85,0.7341
28,86,0.7362
28,87,0.735
28,88,0.7323
28,89,0.7354
28,90,0.7342
28,91,0.7333
28,92,0.7361
28,93,0.7334
28,94,0.7349
28,95,0.7357
28,96,0.732
28,97,0.7334
28,98,0.7336
28,99,0.7313
28,100,0.7338
29,1,0.2633
29,2,0.3357
29,3,0.3854
29,4,0.4238
29,5,0.4542
29,6,0.4737
29,7,0.4875
29,8,0.5017
29,9,0.5165
29,10,0.5259
29,11,0.5357
29,12,0.544
29,13,0.5536
29,14,0.5634
29,15,0.5693
29,16,0.5799
29,17,0.5844
29,18,0.5937
29,19,0.6005
29,20,0.6076
29,21,0.6128
29,22,0.6198
29,23,0.6285
29,24,0.6334
29,25,0.6344
29,26,0.6418
29,27,0.6434
29,28,0.6519
29,29,0.6531
29,30,0.659
29,31,0.6607
29,32,0.6644
29,33,0.6696
29,34,0.6696
29,35,0.6725
29,36,0.6745
29,37,0.6803
29,38,0.6814
29,39,0.684
29,40,0.6904
29,41,0.6915
29,42,0.6931
29,43,0.6919
29,44,0.6956
29,45,0.6989
29,46,0.6993
29,47,0.702
29,48,0.7043
29,49,0.7029
29,50,0.7037
29,51,0.7107
29,52,0.7094
29,53,0.7111
29,54,0.7108
29,55,0.7143
29,56,0.7154
29,57,0.7152
29,58,0.7184
29,59,0.7196
29,60,0.7195
29,61,0.7216
29,62,0.7214
29,63,0.7245
29,64,0.7232
29,65,0.7257
29,66,0.7253
29,67,0.7254
29,68,0.725
29,69,0.7291
29,70,0.7246
29,71,0.7264
29,72,0.7268
29,73,0.7261
29,74,0.727
29,75,0.7273
29,76,0.7245
29,77,0.7262
29,78,0.7283
29,79,0.7278
29,80,0.7246
29,81,0.7273
29,82,0.7283
29,83,0.73
29,84,0.7282
29,85,0.7281
29,86,0.7264
29,87,0.7264
29,88,0.7259
29,89,0.728
29,90,0.7271
29,91,0.7283
29,92,0.7269
29,93,0.7252
29,94,0.7248
29,95,0.7258
29,96,0.7245
29,97,0.7255
29,98,0.7268
29,99,0.7273
29,100,0.726
