num_nodes,round,accuracy
85,71,0.6229
85,72,0.6248
85,73,0.6265
85,74,0.6255
85,75,0.6308
85,76,0.6317
85,77,0.6327
85,78,0.635
85,79,0.6347
85,80,0.6384
85,81,0.6379
85,82,0.6371
85,83,0.6398
85,84,0.642
85,85,0.6428
85,86,0.645
85,87,0.644
85,88,0.6471
85,89,0.6474
85,90,0.6501
85,91,0.6475
85,92,0.6496
85,93,0.6522
85,94,0.6507
85,95,0.6517
85,96,0.6533
85,97,0.6546
85,98,0.6566
85,99,0.6562
85,100,0.657
86,1,0.2173
86,2,0.2479
86,3,0.2828
86,4,0.2874
86,5,0.311
86,6,0.3239
86,7,0.3401
86,8,0.3564
86,9,0.3706
86,10,0.3819
86,11,0.3964
86,12,0.4076
86,13,0.4164
86,14,0.4245
86,15,0.436
86,16,0.444
86,17,0.4536
86,18,0.4616
86,19,0.4671
86,20,0.4749
86,21,0.4801
86,22,0.483
86,23,0.4921
86,24,0.4976
86,25,0.4986
86,26,0.5058
86,27,0.511
86,28,0.5151
86,29,0.5185
86,30,0.521
86,31,0.5243
86,32,0.5316
86,33,0.5331
86,34,0.5369
86,35,0.5415
86,36,0.5451
86,37,0.548
86,38,0.5492
86,39,0.5521
86,40,0.5558
86,41,0.5607
86,42,0.5621
86,43,0.5633
86,44,0.5645
86,45,0.5662
86,46,0.5721
86,47,0.5724
86,48,0.5704
86,49,0.5779
86,50,0.5807
86,51,0.5831
86,52,0.5822
86,53,0.5871
86,54,0.5894
86,55,0.5918
86,56,0.5943
86,57,0.597
86,58,0.5974
86,59,0.5998
86,60,0.6023
86,61,0.6085
86,62,0.6066
86,63,0.6075
86,64,0.6096
86,65,0.6112
86,66,0.6159
86,67,0.6156
86,68,0.6176
86,69,0.6205
86,70,0.621
86,71,0.6214
86,72,0.6229
86,73,0.6279
86,74,0.6301
86,75,0.6313
86,76,0.6338
86,77,0.634
86,78,0.6338
86,79,0.6387
86,80,0.6407
86,81,0.6423
86,82,0.6424
86,83,0.6431
86,84,0.6453
86,85,0.6467
86,86,0.6487
86,87,0.6492
86,88,0.6522
86,89,0.6513
86,90,0.6557
86,91,0.6541
86,92,0.6583
86,93,0.6577
86,94,0.6587
86,95,0.6623
86,96,0.6612
86,97,0.6625
86,98,0.6641
86,99,0.6646
86,100,0.6658
87,1,0.1874
87,2,0.2145
87,3,0.275
87,4,0.3
87,5,0.3116
87,6,0.3252
87,7,0.3495
87,8,0.367
87,9,0.3764
87,10,0.3937
87,11,0.4011
87,12,0.4179
87,13,0.4233
87,14,0.4306
87,15,0.4377
87,16,0.4465
87,17,0.4542
87,18,0.4635
87,19,0.4677
87,20,0.471
87,21,0.4774
87,22,0.4811
87,23,0.4849
87,24,0.4889
87,25,0.4934
87,26,0.4988
87,27,0.5008
87,28,0.5073
87,29,0.508
87,30,0.5143
87,31,0.5195
87,32,0.5223
87,33,0.5252
87,34,0.5278
87,35,0.5341
87,36,0.5347
87,37,0.5405
87,38,0.5438
87,39,0.5436
87,40,0.5452
87,41,0.5483
87,42,0.5512
87,43,0.5551
87,44,0.5535
87,45,0.5597
87,46,0.5578
87,47,0.562
87,48,0.5649
87,49,0.567
87,50,0.5689
87,51,0.5708
87,52,0.5729
87,53,0.5774
87,54,0.5787
87,55,0.581
87,56,0.5815
87,57,0.5844
87,58,0.5881
87,59,0.5899
87,60,0.5916
87,61,0.5925
87,62,0.5948
87,63,0.5975
87,64,0.5984
87,65,0.5986
87,66,0.6039
87,67,0.6052
87,68,0.6071
87,69,0.6056
87,70,0.6089
87,71,0.6112
87,72,0.6149
87,73,0.6141
87,74,0.6174
87,75,0.6171
87,76,0.6183
87,77,0.6201
87,78,0.6227
87,79,0.6242
87,80,0.628
87,81,0.6262
87,82,0.6266
87,83,0.6299
87,84,0.6302
87,85,0.6329
87,86,0.6358
87,87,0.6363
87,88,0.6369
87,89,0.6395
87,90,0.6413
87,91,0.6428
87,92,0.644
87,93,0.6458
87,94,0.6474
87,95,0.6469
87,96,0.6507
87,97,0.6506
87,98,0.6528
87,99,0.6521
87,100,0.6548
88,1,0.1548
88,2,0.2415
88,3,0.236
88,4,0.2702
88,5,0.2977
88,6,0.3186
88,7,0.3351
88,8,0.3478
88,9,0.3668
88,10,0.3834
88,11,0.397
88,12,0.4063
88,13,0.4127
88,14,0.4224
88,15,0.4318
88,16,0.4385
88,17,0.4421
88,18,0.4531
88,19,0.4608
88,20,0.4672
88,21,0.4794
88,22,0.4789
88,23,0.4818
88,24,0.4845
88,25,0.4878
88,26,0.4914
88,27,0.5019
88,28,0.5033
88,29,0.5068
88,30,0.5134
88,31,0.5163
88,32,0.5224
88,33,0.5201
88,34,0.5268
88,35,0.5324
88,36,0.5328
88,37,0.5373
88,38,0.5429
88,39,0.5433
88,40,0.5434
88,41,0.5493
88,42,0.5503
88,43,0.554
88,44,0.556
88,45,0.5575
88,46,0.5611
88,47,0.56
88,48,0.5673
88,49,0.5665
88,50,0.5701
88,51,0.5716
88,52,0.5729
88,53,0.5752
88,54,0.5814
88,55,0.5843
88,56,0.584
88,57,0.5843
88,58,0.588
88,59,0.5917
88,60,0.5936
88,61,0.5948
88,62,0.5964
88,63,0.5983
88,64,0.6021
88,65,0.6022
88,66,0.6033
88,67,0.6094
88,68,0.6089
88,69,0.6116
88,70,0.6112
88,71,0.6171
88,72,0.6143
88,73,0.6189
88,74,0.6201
88,75,0.6179
88,76,0.6215
88,77,0.6229
88,78,0.6246
88,79,0.627
88,80,0.629
88,81,0.6308
88,82,0.6316
88,83,0.6324
88,84,0.6355
88,85,0.6364
88,86,0.6391
88,87,0.6418
88,88,0.642
88,89,0.6433
88,90,0.6449
88,91,0.646
88,92,0.6486
88,93,0.6479
88,94,0.6504
88,95,0.6468
88,96,0.6512
88,97,0.6516
88,98,0.6532
88,99,0.6544
88,100,0.655
89,1,0.1747
89,2,0.2243
89,3,0.261
89,4,0.2987
89,5,0.33
89,6,0.3416
89,7,0.3522
89,8,0.3639
89,9,0.383
89,10,0.3928
89,11,0.405
89,12,0.4109
89,13,0.4229
89,14,0.4307
89,15,0.4356
89,16,0.4444
89,17,0.4512
89,18,0.4605
89,19,0.4677
89,20,0.4751
89,21,0.4796
89,22,0.4815
89,23,0.4889
89,24,0.4937
89,25,0.4961
89,26,0.5018
89,27,0.5073
89,28,0.5109
89,29,0.512
89,30,0.5178
89,31,0.5221
89,32,0.5238
89,33,0.531
89,34,0.5337
89,35,0.535
89,36,0.5395
89,37,0.5418
89,38,0.5428
89,39,0.5489
89,40,0.5508
89,41,0.5549
89,42,0.5584
89,43,0.5611
89,44,0.5612
89,45,0.5647
89,46,0.5694
89,47,0.5696
89,48,0.5723
89,49,0.5758
89,50,0.5767
89,51,0.5737
89,52,0.5811
89,53,0.5826
89,54,0.5872
89,55,0.5871
89,56,0.5916
89,57,0.5946
89,58,0.5918
89,59,0.5982
89,60,0.5975
89,61,0.6013
89,62,0.6045
89,63,0.6077
89,64,0.6072
89,65,0.6104
89,66,0.6101
89,67,0.6107
89,68,0.6162
89,69,0.6154
89,70,0.6182
89,71,0.6205
89,72,0.622
89,73,0.6221
89,74,0.6247
89,75,0.6269
89,76,0.6288
89,77,0.6299
89,78,0.6283
89,79,0.6343
89,80,0.6336
89,81,0.636
89,82,0.6363
89,83,0.6398
89,84,0.6396
89,85,0.641
89,86,0.6445
89,87,0.6453
89,88,0.6465
89,89,0.6483
89,90,0.6496
89,91,0.6508
89,92,0.6508
89,93,0.6523
89,94,0.6526
89,95,0.6572
89,96,0.6565
89,97,0.6566
89,98,0.6551
89,99,0.6601
89,100,0.6586
