num_nodes,round,accuracy
65,69,0.664
65,70,0.6664
65,71,0.6679
65,72,0.6685
65,73,0.6734
65,74,0.6741
65,75,0.6728
65,76,0.6742
65,77,0.6721
65,78,0.6763
65,79,0.6795
65,80,0.677
65,81,0.6807
65,82,0.6816
65,83,0.684
65,84,0.6847
65,85,0.684
65,86,0.6851
65,87,0.6884
65,88,0.6841
65,89,0.6914
65,90,0.6942
65,91,0.6919
65,92,0.694
65,93,0.6964
65,94,0.6948
65,95,0.6954
65,96,0.6958
65,97,0.6981
65,98,0.6974
65,99,0.6995
65,100,0.701
66,1,0.1685
66,2,0.2614
66,3,0.2943
66,4,0.313
66,5,0.3401
66,6,0.3658
66,7,0.3874
66,8,0.4013
66,9,0.4105
66,10,0.4229
66,11,0.4311
66,12,0.4438
66,13,0.4552
66,14,0.4646
66,15,0.4694
66,16,0.4758
66,17,0.4823
66,18,0.4885
66,19,0.494
66,20,0.5015
66,21,0.505
66,22,0.5099
66,23,0.5141
66,24,0.5223
66,25,0.5265
66,26,0.5267
66,27,0.5361
66,28,0.5378
66,29,0.5434
66,30,0.5464
66,31,0.5472
66,32,0.5554
66,33,0.5593
66,34,0.5625
66,35,0.5672
66,36,0.5708
66,37,0.5714
66,38,0.5781
66,39,0.5787
66,40,0.5855
66,41,0.5878
66,42,0.5894
66,43,0.5931
66,44,0.5969
66,45,0.5991
66,46,0.6015
66,47,0.6037
66,48,0.6076
66,49,0.6093
66,50,0.6088
66,51,0.6122
66,52,0.616
66,53,0.6167
66,54,0.6183
66,55,0.6186
66,56,0.6227
66,57,0.6282
66,58,0.6307
66,59,0.6298
66,60,0.6344
66,61,0.6363
66,62,0.6358
66,63,0.6387
66,64,0.6428
66,65,0.6429
66,66,0.6472
66,67,0.6493
66,68,0.6502
66,69,0.6504
66,70,0.6529
66,71,0.6515
66,72,0.6543
66,73,0.6566
66,74,0.6571
66,75,0.6578
66,76,0.6605
66,77,0.6628
66,78,0.6612
66,79,0.6668
66,80,0.6633
66,81,0.6644
66,82,0.6671
66,83,0.6695
66,84,0.6703
66,85,0.6713
66,86,0.673
66,87,0.6719
66,88,0.6761
66,89,0.6782
66,90,0.6793
66,91,0.6798
66,92,0.6791
66,93,0.6808
66,94,0.6836
66,95,0.6841
66,96,0.6853
66,97,0.6868
66,98,0.688
66,99,0.6899
66,100,0.691
67,1,0.1448
67,2,0.2275
67,3,0.2848
67,4,0.3221
67,5,0.3388
67,6,0.3579
67,7,0.3777
67,8,0.3929
67,9,0.4107
67,10,0.426
67,11,0.4394
67,12,0.4496
67,13,0.461
67,14,0.4686
67,15,0.4783
67,16,0.4881
67,17,0.4913
67,18,0.4998
67,19,0.5074
67,20,0.5119
67,21,0.5179
67,22,0.5234
67,23,0.527
67,24,0.5324
67,25,0.5356
67,26,0.5392
67,27,0.544
67,28,0.5472
67,29,0.5537
67,30,0.5578
67,31,0.5586
67,32,0.5645
67,33,0.569
67,34,0.5703
67,35,0.5781
67,36,0.5775
67,37,0.5818
67,38,0.5856
67,39,0.5866
67,40,0.5945
67,41,0.595
67,42,0.5999
67,43,0.6025
67,44,0.6054
67,45,0.6081
67,46,0.6118
67,47,0.6138
67,48,0.614
67,49,0.6189
67,50,0.6174
67,51,0.6209
67,52,0.6242
67,53,0.6238
67,54,0.6272
67,55,0.6307
67,56,0.6327
67,57,0.6354
67,58,0.6385
67,59,0.6393
67,60,0.64
67,61,0.6434
67,62,0.6455
67,63,0.6452
67,64,0.6506
67,65,0.6512
67,66,0.6519
67,67,0.6553
67,68,0.6553
67,69,0.6592
67,70,0.6616
67,71,0.6626
67,72,0.6635
67,73,0.667
67,74,0.6669
67,75,0.67
67,76,0.6706
67,77,0.6721
67,78,0.675
67,79,0.6741
67,80,0.6771
67,81,0.6744
67,82,0.6776
67,83,0.6786
67,84,0.6812
67,85,0.6831
67,86,0.6821
67,87,0.6838
67,88,0.687
67,89,0.6865
67,90,0.688
67,91,0.6882
67,92,0.6882
67,93,0.6917
67,94,0.6885
67,95,0.693
67,96,0.692
67,97,0.6948
67,98,0.6943
67,99,0.6956
67,100,0.6977
68,1,0.1541
68,2,0.2555
68,3,0.2798
68,4,0.3077
68,5,0.3313
68,6,0.3498
68,7,0.3668
68,8,0.3864
68,9,0.4052
68,10,0.4206
68,11,0.4306
68,12,0.4453
68,13,0.4566
68,14,0.4612
68,15,0.4704
68,16,0.4736
68,17,0.4796
68,18,0.4896
68,19,0.491
68,20,0.4957
68,21,0.5021
68,22,0.505
68,23,0.5146
68,24,0.518
68,25,0.5232
68,26,0.5269
68,27,0.5368
68,28,0.5395
68,29,0.5451
68,30,0.5468
68,31,0.5491
68,32,0.5549
68,33,0.5579
68,34,0.5648
68,35,0.5654
68,36,0.569
68,37,0.5733
68,38,0.5751
68,39,0.5801
68,40,0.5803
68,41,0.5839
68,42,0.5842
68,43,0.5888
68,44,0.5908
68,45,0.5953
68,46,0.5958
68,47,0.6005
68,48,0.6019
68,49,0.6046
68,50,0.6081
68,51,0.6096
68,52,0.6121
68,53,0.6149
68,54,0.615
68,55,0.6167
68,56,0.6204
68,57,0.6205
68,58,0.6258
68,59,0.626
68,60,0.6275
68,61,0.6327
68,62,0.6333
68,63,0.634
68,64,0.6367
68,65,0.6394
68,66,0.6387
68,67,0.644
68,68,0.6411
68,69,0.6447
68,70,0.6476
68,71,0.6515
68,72,0.6499
68,73,0.6536
68,74,0.6538
68,75,0.6547
68,76,0.6551
68,77,0.6565
68,78,0.6612
68,79,0.6603
68,80,0.6623
68,81,0.6634
68,82,0.6657
68,83,0.6682
68,84,0.6689
68,85,0.6715
68,86,0.6708
68,87,0.6711
68,88,0.6726
68,89,0.6751
68,90,0.6766
68,91,0.6776
68,92,0.6787
68,93,0.6796
68,94,0.6804
68,95,0.6804
68,96,0.6825
68,97,0.6847
68,98,0.6836
68,99,0.6853
68,100,0.6849
69,1,0.1955
69,2,0.2776
69,3,0.2932
69,4,0.3208
69,5,0.3416
69,6,0.3603
69,7,0.379
69,8,0.3902
69,9,0.4011
69,10,0.4132
69,11,0.4295
69,12,0.4414
69,13,0.4557
69,14,0.4628
69,15,0.4702
69,16,0.4795
69,17,0.4852
69,18,0.4918
69,19,0.4979
69,20,0.5052
69,21,0.5081
69,22,0.5139
69,23,0.5174
69,24,0.5251
69,25,0.5249
69,26,0.5322
69,27,0.5348
69,28,0.5415
69,29,0.5426
69,30,0.5469
69,31,0.5504
69,32,0.5565
69,33,0.5569
69,34,0.5644
69,35,0.5653
69,36,0.5705
69,37,0.5747
69,38,0.5778
69,39,0.5813
69,40,0.585
69,41,0.5864
69,42,0.5898
69,43,0.5933
69,44,0.5945
69,45,0.5983
69,46,0.5997
69,47,0.6029
69,48,0.606
69,49,0.6091
69,50,0.6103
69,51,0.6094
69,52,0.6142
69,53,0.6141
69,54,0.6202
69,55,0.6195
69,56,0.6206
69,57,0.6239
69,58,0.6258
69,59,0.6273
69,60,0.6306
69,61,0.6316
69,62,0.6336
69,63,0.6347
69,64,0.6395
69,65,0.6416
69,66,0.6448
69,67,0.6431
69,68,0.6466
69,69,0.6473
69,70,0.6476
69,71,0.6493
69,72,0.6511
69,73,0.6555
69,74,0.6566
69,75,0.6595
69,76,0.6608
69,77,0.6627
69,78,0.6643
69,79,0.6648
69,80,0.6667
69,81,0.6678
69,82,0.6697
69,83,0.6712
69,84,0.6731
69,85,0.6749
69,86,0.6743
69,87,0.6757
69,88,0.676
69,89,0.6799
69,90,0.6798
69,91,0.6814
69,92,0.6834
69,93,0.6837
69,94,0.6842
69,95,0.6859
69,96,0.6877
69,97,0.6884
69,98,0.6881
69,99,0.6913
69,100,0.6913
